po_number,supplier_id,supplier_name,part_number,expected_date,received_date,qty_ordered,qty_received,inbound_lead_time_days,discrepancy_qty
PO12565,SUP-003,Supplier C,CL-7781,2024-06-21,2024-06-26,236,207,5,29
PO12566,SUP-001,Supplier A,ZX-9910,2024-07-19,2024-07-21,304,275,2,29
PO12567,SUP-001,Supplier A,ZX-9910,2025-10-21,2025-10-29,147,139,8,8
PO12568,SUP-001,Supplier A,BR-2208,2025-03-25,2025-03-28,325,286,3,39
PO12569,SUP-001,Supplier A,AX-4312,2024-03-18,2024-03-27,324,320,9,4
PO12570,SUP-002,Supplier B,BR-2208,2026-02-23,2026-03-06,256,249,11,7
PO12571,SUP-001,Supplier A,ZX-9910,2026-01-28,2026-01-31,264,238,3,26
PO12572,SUP-003,Supplier C,ZX-9910,2024-09-23,2024-10-01,75,49,8,26
PO12573,SUP-003,Supplier C,CL-7781,2025-11-21,2025-11-24,219,191,3,28
PO12574,SUP-003,Supplier C,ZX-9910,2024-09-28,2024-10-05,237,205,7,32
PO12575,SUP-002,Supplier B,AX-4312,2024-05-29,2024-06-01,278,260,3,18
PO12576,SUP-002,Supplier B,MN-5544,2025-02-15,2025-02-16,65,43,1,22
PO12577,SUP-001,Supplier A,ZX-9910,2025-11-05,2025-11-12,75,44,7,31
PO12578,SUP-002,Supplier B,MN-5544,2025-06-07,2025-06-15,182,155,8,27
PO12579,SUP-001,Supplier A,BR-2208,2024-08-13,2024-08-18,226,201,5,25
PO12580,SUP-003,Supplier C,CL-7781,2025-11-25,2025-11-30,71,57,5,14
PO12581,SUP-003,Supplier C,BR-2208,2024-10-19,2024-10-20,156,134,1,22
PO12582,SUP-003,Supplier C,MN-5544,2025-10-18,2025-10-19,284,267,1,17
PO12583,SUP-001,Supplier A,BR-2208,2024-05-25,2024-05-27,166,137,2,29
PO12584,SUP-003,Supplier C,BR-2208,2024-04-24,2024-05-04,193,181,10,12
PO12585,SUP-003,Supplier C,CL-7781,2024-04-08,2024-04-15,203,203,7,0
PO12586,SUP-001,Supplier A,CL-7781,2024-07-14,2024-07-15,183,146,1,37
PO12587,SUP-003,Supplier C,BR-2208,2026-02-02,2026-02-12,265,248,10,17
PO12588,SUP-002,Supplier B,MN-5544,2024-05-08,2024-05-19,121,94,11,27
PO12589,SUP-003,Supplier C,ZX-9910,2024-04-03,2024-04-13,322,294,10,28
PO12590,SUP-002,Supplier B,AX-4312,2025-05-29,2025-06-08,119,106,10,13
PO12591,SUP-001,Supplier A,CL-7781,2024-08-05,2024-08-11,295,290,6,5
PO12592,SUP-002,Supplier B,AX-4312,2025-01-05,2025-01-15,189,155,10,34
PO12593,SUP-001,Supplier A,AX-4312,2024-05-16,2024-05-22,100,78,6,22
PO12594,SUP-001,Supplier A,BR-2208,2025-09-02,2025-09-09,153,129,7,24
PO12595,SUP-001,Supplier A,BR-2208,2024-10-08,2024-10-13,282,273,5,9
PO12596,SUP-003,Supplier C,MN-5544,2025-07-25,2025-07-30,232,224,5,8
PO12597,SUP-003,Supplier C,AX-4312,2025-10-13,2025-10-17,318,285,4,33
PO12598,SUP-001,Supplier A,CL-7781,2025-10-04,2025-10-07,235,202,3,33
PO12599,SUP-001,Supplier A,MN-5544,2025-05-11,2025-05-14,279,277,3,2
PO12600,SUP-002,Supplier B,ZX-9910,2025-07-20,2025-07-30,169,164,10,5
PO12601,SUP-001,Supplier A,AX-4312,2025-09-26,2025-10-03,241,223,7,18
PO12602,SUP-003,Supplier C,ZX-9910,2025-02-27,2025-03-02,259,221,3,38
PO12603,SUP-001,Supplier A,ZX-9910,2025-02-08,2025-02-17,182,180,9,2
PO12604,SUP-002,Supplier B,MN-5544,2025-04-29,2025-05-10,170,141,11,29
PO12605,SUP-001,Supplier A,CL-7781,2025-06-16,2025-06-20,178,152,4,26
PO12606,SUP-001,Supplier A,MN-5544,2024-03-13,2024-03-15,61,49,2,12
PO12607,SUP-001,Supplier A,AX-4312,2026-01-20,2026-01-29,179,143,9,36
PO12608,SUP-001,Supplier A,AX-4312,2025-05-15,2025-05-23,148,127,8,21
PO12609,SUP-003,Supplier C,CL-7781,2026-02-28,2026-03-04,188,160,4,28
PO12610,SUP-002,Supplier B,AX-4312,2025-03-19,2025-03-22,192,162,3,30
PO12611,SUP-002,Supplier B,BR-2208,2025-01-24,2025-02-03,348,333,10,15
PO12612,SUP-003,Supplier C,AX-4312,2025-06-30,2025-07-10,241,210,10,31
PO12613,SUP-001,Supplier A,MN-5544,2025-08-31,2025-09-03,307,284,3,23
PO12614,SUP-002,Supplier B,CL-7781,2024-03-27,2024-04-03,371,334,7,37
PO12615,SUP-001,Supplier A,AX-4312,2025-01-22,2025-01-25,281,256,3,25
PO12616,SUP-002,Supplier B,MN-5544,2025-12-19,2025-12-22,383,359,3,24
PO12617,SUP-003,Supplier C,BR-2208,2025-08-18,2025-08-19,372,347,1,25
PO12618,SUP-002,Supplier B,ZX-9910,2025-01-09,2025-01-11,343,321,2,22
PO12619,SUP-003,Supplier C,CL-7781,2024-08-20,2024-08-25,298,298,5,0
PO12620,SUP-002,Supplier B,AX-4312,2024-10-07,2024-10-12,332,327,5,5
PO12621,SUP-001,Supplier A,AX-4312,2024-04-03,2024-04-10,93,58,7,35
PO12622,SUP-001,Supplier A,ZX-9910,2024-07-13,2024-07-14,176,137,1,39
PO12623,SUP-001,Supplier A,CL-7781,2024-08-10,2024-08-20,293,291,10,2
PO12624,SUP-002,Supplier B,ZX-9910,2025-05-29,2025-06-05,253,252,7,1
PO12625,SUP-001,Supplier A,ZX-9910,2024-08-04,2024-08-12,351,330,8,21
PO12626,SUP-001,Supplier A,ZX-9910,2024-05-15,2024-05-22,207,203,7,4
PO12627,SUP-003,Supplier C,AX-4312,2025-11-02,2025-11-11,134,124,9,10
PO12628,SUP-001,Supplier A,BR-2208,2026-02-05,2026-02-10,148,122,5,26
PO12629,SUP-002,Supplier B,BR-2208,2024-10-23,2024-10-24,265,235,1,30
PO12630,SUP-002,Supplier B,CL-7781,2025-04-20,2025-04-21,143,107,1,36
PO12631,SUP-002,Supplier B,ZX-9910,2025-08-23,2025-08-26,269,239,3,30
PO12632,SUP-003,Supplier C,AX-4312,2026-01-05,2026-01-16,392,391,11,1
PO12633,SUP-003,Supplier C,CL-7781,2024-10-14,2024-10-22,154,128,8,26
PO12634,SUP-001,Supplier A,CL-7781,2026-02-24,2026-02-27,51,13,3,38
PO12635,SUP-002,Supplier B,AX-4312,2025-08-04,2025-08-09,70,66,5,4
PO12636,SUP-002,Supplier B,AX-4312,2025-08-03,2025-08-07,390,362,4,28
PO12637,SUP-002,Supplier B,AX-4312,2024-04-16,2024-04-20,304,267,4,37
PO12638,SUP-003,Supplier C,MN-5544,2024-11-29,2024-12-03,74,73,4,1
PO12639,SUP-002,Supplier B,AX-4312,2025-10-22,2025-10-31,75,70,9,5
PO12640,SUP-003,Supplier C,BR-2208,2024-07-05,2024-07-14,372,340,9,32
PO12641,SUP-001,Supplier A,MN-5544,2025-06-06,2025-06-07,356,352,1,4
PO12642,SUP-001,Supplier A,ZX-9910,2024-06-10,2024-06-13,97,73,3,24
PO12643,SUP-003,Supplier C,AX-4312,2024-04-27,2024-05-06,340,329,9,11
PO12644,SUP-002,Supplier B,MN-5544,2024-10-14,2024-10-19,327,289,5,38
PO12645,SUP-002,Supplier B,BR-2208,2026-01-07,2026-01-16,224,222,9,2
PO12646,SUP-003,Supplier C,MN-5544,2024-12-20,2024-12-25,118,95,5,23
PO12647,SUP-002,Supplier B,ZX-9910,2025-04-01,2025-04-09,295,263,8,32
PO12648,SUP-001,Supplier A,ZX-9910,2025-10-05,2025-10-13,265,246,8,19
PO12649,SUP-002,Supplier B,CL-7781,2024-05-29,2024-05-31,381,369,2,12
PO12650,SUP-001,Supplier A,AX-4312,2024-10-24,2024-11-03,88,64,10,24
PO12651,SUP-003,Supplier C,CL-7781,2024-11-20,2024-11-28,352,344,8,8
PO12652,SUP-001,Supplier A,CL-7781,2024-04-11,2024-04-19,227,215,8,12
PO12653,SUP-001,Supplier A,CL-7781,2025-06-02,2025-06-13,64,29,11,35
PO12654,SUP-001,Supplier A,AX-4312,2024-03-01,2024-03-02,368,364,1,4
PO12655,SUP-002,Supplier B,ZX-9910,2025-06-25,2025-07-01,257,248,6,9
PO12656,SUP-002,Supplier B,MN-5544,2025-09-03,2025-09-11,354,337,8,17
PO12657,SUP-003,Supplier C,AX-4312,2024-09-20,2024-09-27,53,28,7,25
PO12658,SUP-001,Supplier A,ZX-9910,2025-03-02,2025-03-07,109,94,5,15
PO12659,SUP-001,Supplier A,BR-2208,2024-03-27,2024-03-30,78,56,3,22
PO12660,SUP-001,Supplier A,CL-7781,2025-08-22,2025-08-27,319,305,5,14
PO12661,SUP-002,Supplier B,ZX-9910,2025-09-20,2025-09-21,338,314,1,24
PO12662,SUP-001,Supplier A,MN-5544,2024-05-06,2024-05-11,328,312,5,16
PO12663,SUP-001,Supplier A,MN-5544,2024-06-22,2024-07-02,142,123,10,19
PO12664,SUP-003,Supplier C,BR-2208,2024-06-26,2024-06-29,230,192,3,38
PO12665,SUP-003,Supplier C,AX-4312,2025-09-05,2025-09-13,126,109,8,17
PO12666,SUP-003,Supplier C,AX-4312,2025-09-14,2025-09-21,287,255,7,32
PO12667,SUP-003,Supplier C,AX-4312,2024-06-25,2024-07-02,67,59,7,8
PO12668,SUP-002,Supplier B,CL-7781,2025-05-16,2025-05-17,238,222,1,16
PO12669,SUP-001,Supplier A,MN-5544,2025-02-12,2025-02-15,268,263,3,5
PO12670,SUP-003,Supplier C,AX-4312,2024-11-08,2024-11-11,169,133,3,36
PO12671,SUP-001,Supplier A,BR-2208,2025-04-26,2025-04-28,133,109,2,24
PO12672,SUP-003,Supplier C,CL-7781,2024-04-05,2024-04-09,379,370,4,9
PO12673,SUP-002,Supplier B,ZX-9910,2025-03-22,2025-03-30,390,380,8,10
PO12674,SUP-001,Supplier A,ZX-9910,2024-08-15,2024-08-26,267,238,11,29
PO12675,SUP-001,Supplier A,AX-4312,2025-12-07,2025-12-08,129,123,1,6
PO12676,SUP-001,Supplier A,CL-7781,2026-02-05,2026-02-08,65,26,3,39
PO12677,SUP-001,Supplier A,CL-7781,2025-09-15,2025-09-18,290,270,3,20
PO12678,SUP-002,Supplier B,MN-5544,2025-12-30,2026-01-01,277,261,2,16
PO12679,SUP-003,Supplier C,CL-7781,2024-10-27,2024-11-05,183,160,9,23
PO12680,SUP-003,Supplier C,ZX-9910,2025-07-10,2025-07-21,202,201,11,1
PO12681,SUP-003,Supplier C,BR-2208,2024-04-03,2024-04-12,141,104,9,37
PO12682,SUP-003,Supplier C,CL-7781,2025-07-14,2025-07-17,152,120,3,32
PO12683,SUP-003,Supplier C,AX-4312,2025-03-09,2025-03-16,306,270,7,36
PO12684,SUP-003,Supplier C,AX-4312,2024-11-08,2024-11-14,350,317,6,33
PO12685,SUP-003,Supplier C,AX-4312,2024-08-02,2024-08-12,170,157,10,13
PO12686,SUP-003,Supplier C,AX-4312,2025-01-08,2025-01-18,231,225,10,6
PO12687,SUP-003,Supplier C,ZX-9910,2025-04-16,2025-04-26,80,57,10,23
PO12688,SUP-001,Supplier A,BR-2208,2025-08-21,2025-09-01,334,303,11,31
PO12689,SUP-003,Supplier C,AX-4312,2025-06-02,2025-06-03,281,246,1,35
PO12690,SUP-002,Supplier B,AX-4312,2024-11-09,2024-11-19,73,47,10,26
PO12691,SUP-003,Supplier C,CL-7781,2024-12-25,2025-01-03,236,205,9,31
PO12692,SUP-003,Supplier C,CL-7781,2026-02-15,2026-02-19,387,370,4,17
PO12693,SUP-002,Supplier B,CL-7781,2025-08-26,2025-08-31,331,323,5,8
PO12694,SUP-002,Supplier B,ZX-9910,2025-03-16,2025-03-19,369,362,3,7
PO12695,SUP-003,Supplier C,AX-4312,2025-08-13,2025-08-17,231,210,4,21
PO12696,SUP-002,Supplier B,MN-5544,2024-10-28,2024-10-31,102,75,3,27
PO12697,SUP-003,Supplier C,BR-2208,2025-12-11,2025-12-14,284,274,3,10
PO12698,SUP-003,Supplier C,MN-5544,2024-04-21,2024-04-22,149,120,1,29
PO12699,SUP-003,Supplier C,CL-7781,2024-09-22,2024-09-29,64,34,7,30
PO12700,SUP-002,Supplier B,AX-4312,2026-01-06,2026-01-17,150,114,11,36
PO12701,SUP-002,Supplier B,MN-5544,2024-10-23,2024-10-25,156,131,2,25
PO12702,SUP-001,Supplier A,CL-7781,2024-06-13,2024-06-15,133,119,2,14
PO12703,SUP-003,Supplier C,AX-4312,2025-02-04,2025-02-08,263,226,4,37
PO12704,SUP-002,Supplier B,MN-5544,2025-03-31,2025-04-07,108,83,7,25
PO12705,SUP-002,Supplier B,AX-4312,2024-08-23,2024-08-26,380,353,3,27
PO12706,SUP-003,Supplier C,CL-7781,2025-01-30,2025-02-07,243,236,8,7
PO12707,SUP-003,Supplier C,ZX-9910,2025-05-13,2025-05-24,278,261,11,17
PO12708,SUP-003,Supplier C,BR-2208,2025-01-10,2025-01-17,99,86,7,13
PO12709,SUP-001,Supplier A,ZX-9910,2024-12-22,2024-12-28,251,217,6,34
PO12710,SUP-003,Supplier C,ZX-9910,2025-05-31,2025-06-09,240,229,9,11
PO12711,SUP-001,Supplier A,BR-2208,2024-12-12,2024-12-15,230,192,3,38
PO12712,SUP-001,Supplier A,ZX-9910,2025-06-28,2025-07-06,124,86,8,38
PO12713,SUP-001,Supplier A,BR-2208,2024-10-24,2024-11-02,70,61,9,9
PO12714,SUP-002,Supplier B,CL-7781,2024-10-19,2024-10-30,64,46,11,18
PO12715,SUP-003,Supplier C,BR-2208,2025-04-26,2025-05-02,198,167,6,31
PO12716,SUP-001,Supplier A,ZX-9910,2025-11-22,2025-11-24,200,188,2,12
PO12717,SUP-001,Supplier A,BR-2208,2025-06-09,2025-06-14,309,282,5,27
PO12718,SUP-003,Supplier C,MN-5544,2025-11-21,2025-11-29,58,24,8,34
PO12719,SUP-003,Supplier C,CL-7781,2024-04-22,2024-04-27,198,181,5,17
PO12720,SUP-002,Supplier B,AX-4312,2024-05-18,2024-05-19,292,276,1,16
PO12721,SUP-001,Supplier A,BR-2208,2025-08-13,2025-08-24,144,111,11,33
PO12722,SUP-003,Supplier C,ZX-9910,2024-11-12,2024-11-18,263,250,6,13
PO12723,SUP-001,Supplier A,ZX-9910,2024-05-25,2024-05-28,149,138,3,11
PO12724,SUP-002,Supplier B,ZX-9910,2025-10-18,2025-10-20,307,293,2,14
PO12725,SUP-003,Supplier C,ZX-9910,2024-12-08,2024-12-15,386,355,7,31
PO12726,SUP-001,Supplier A,AX-4312,2025-03-19,2025-03-26,271,244,7,27
PO12727,SUP-002,Supplier B,CL-7781,2025-01-11,2025-01-12,375,352,1,23
PO12728,SUP-001,Supplier A,ZX-9910,2025-08-22,2025-08-28,332,315,6,17
PO12729,SUP-001,Supplier A,ZX-9910,2024-09-02,2024-09-10,278,255,8,23
PO12730,SUP-002,Supplier B,CL-7781,2024-10-30,2024-11-05,339,300,6,39
PO12731,SUP-002,Supplier B,CL-7781,2024-03-11,2024-03-22,263,240,11,23
PO12732,SUP-002,Supplier B,MN-5544,2025-08-31,2025-09-01,323,312,1,11
PO12733,SUP-003,Supplier C,MN-5544,2024-11-01,2024-11-10,205,166,9,39
PO12734,SUP-001,Supplier A,BR-2208,2024-07-28,2024-08-04,211,201,7,10
PO12735,SUP-001,Supplier A,CL-7781,2025-09-19,2025-09-25,283,249,6,34
PO12736,SUP-002,Supplier B,CL-7781,2025-06-29,2025-07-03,142,115,4,27
PO12737,SUP-003,Supplier C,CL-7781,2024-04-19,2024-04-30,259,246,11,13
PO12738,SUP-001,Supplier A,MN-5544,2025-01-18,2025-01-20,269,246,2,23
PO12739,SUP-003,Supplier C,BR-2208,2024-05-11,2024-05-19,155,148,8,7
PO12740,SUP-003,Supplier C,AX-4312,2025-07-10,2025-07-14,149,145,4,4
PO12741,SUP-002,Supplier B,AX-4312,2025-01-16,2025-01-17,354,321,1,33
PO12742,SUP-001,Supplier A,MN-5544,2024-07-07,2024-07-15,152,127,8,25
PO12743,SUP-001,Supplier A,CL-7781,2024-03-04,2024-03-13,342,309,9,33
PO12744,SUP-001,Supplier A,MN-5544,2025-09-14,2025-09-21,176,137,7,39
PO12745,SUP-001,Supplier A,ZX-9910,2024-05-28,2024-06-04,239,201,7,38
PO12746,SUP-001,Supplier A,MN-5544,2025-09-25,2025-09-30,291,254,5,37
PO12747,SUP-001,Supplier A,ZX-9910,2024-10-14,2024-10-18,161,137,4,24
PO12748,SUP-001,Supplier A,ZX-9910,2025-07-15,2025-07-22,279,252,7,27
PO12749,SUP-001,Supplier A,CL-7781,2024-03-04,2024-03-09,372,342,5,30
PO12750,SUP-001,Supplier A,MN-5544,2025-01-08,2025-01-18,299,280,10,19
PO12751,SUP-002,Supplier B,AX-4312,2025-09-08,2025-09-11,289,279,3,10
PO12752,SUP-002,Supplier B,MN-5544,2025-12-18,2025-12-26,372,350,8,22
PO12753,SUP-003,Supplier C,MN-5544,2025-02-20,2025-02-27,238,232,7,6
PO12754,SUP-002,Supplier B,CL-7781,2025-03-24,2025-03-26,107,99,2,8
PO12755,SUP-002,Supplier B,BR-2208,2026-02-03,2026-02-06,259,235,3,24
PO12756,SUP-003,Supplier C,BR-2208,2025-12-27,2025-12-31,127,103,4,24
PO12757,SUP-002,Supplier B,ZX-9910,2024-09-15,2024-09-18,88,74,3,14
PO12758,SUP-001,Supplier A,BR-2208,2024-09-16,2024-09-27,153,144,11,9
PO12759,SUP-002,Supplier B,AX-4312,2025-02-20,2025-02-24,196,169,4,27
PO12760,SUP-002,Supplier B,CL-7781,2024-09-30,2024-10-05,172,159,5,13
PO12761,SUP-003,Supplier C,ZX-9910,2025-07-22,2025-07-23,289,280,1,9
PO12762,SUP-003,Supplier C,AX-4312,2025-08-20,2025-08-23,335,314,3,21
PO12763,SUP-002,Supplier B,ZX-9910,2024-08-25,2024-08-28,154,137,3,17
PO12764,SUP-002,Supplier B,ZX-9910,2026-01-17,2026-01-28,307,296,11,11
PO12765,SUP-002,Supplier B,BR-2208,2025-02-06,2025-02-12,311,272,6,39
PO12766,SUP-003,Supplier C,BR-2208,2024-08-12,2024-08-23,271,270,11,1
PO12767,SUP-002,Supplier B,AX-4312,2024-12-08,2024-12-17,307,279,9,28
PO12768,SUP-001,Supplier A,BR-2208,2025-07-17,2025-07-18,251,218,1,33
PO12769,SUP-001,Supplier A,BR-2208,2025-11-25,2025-12-02,249,213,7,36
PO12770,SUP-002,Supplier B,AX-4312,2025-03-29,2025-04-04,160,155,6,5
PO12771,SUP-002,Supplier B,BR-2208,2024-05-03,2024-05-11,286,268,8,18
PO12772,SUP-003,Supplier C,MN-5544,2025-07-04,2025-07-15,306,274,11,32
PO12773,SUP-002,Supplier B,BR-2208,2024-05-22,2024-05-30,337,333,8,4
PO12774,SUP-001,Supplier A,AX-4312,2024-05-20,2024-05-21,313,280,1,33
PO12775,SUP-003,Supplier C,ZX-9910,2025-01-04,2025-01-13,136,102,9,34
PO12776,SUP-002,Supplier B,AX-4312,2024-08-08,2024-08-10,248,234,2,14
PO12777,SUP-002,Supplier B,AX-4312,2025-06-30,2025-07-05,359,340,5,19
PO12778,SUP-001,Supplier A,BR-2208,2025-10-14,2025-10-16,330,328,2,2
PO12779,SUP-003,Supplier C,MN-5544,2024-05-22,2024-05-29,201,168,7,33
PO12780,SUP-001,Supplier A,MN-5544,2024-03-11,2024-03-17,188,181,6,7
PO12781,SUP-002,Supplier B,AX-4312,2024-06-20,2024-06-27,284,250,7,34
PO12782,SUP-002,Supplier B,MN-5544,2024-09-02,2024-09-03,351,314,1,37
PO12783,SUP-002,Supplier B,AX-4312,2025-03-10,2025-03-18,359,323,8,36
PO12784,SUP-002,Supplier B,ZX-9910,2025-09-13,2025-09-24,397,358,11,39
PO12785,SUP-002,Supplier B,ZX-9910,2024-03-17,2024-03-19,128,112,2,16
PO12786,SUP-002,Supplier B,CL-7781,2025-12-13,2025-12-14,224,209,1,15
PO12787,SUP-001,Supplier A,AX-4312,2025-10-20,2025-10-29,338,310,9,28
PO12788,SUP-003,Supplier C,ZX-9910,2024-12-20,2024-12-25,235,215,5,20
PO12789,SUP-002,Supplier B,BR-2208,2026-02-01,2026-02-06,315,310,5,5
PO12790,SUP-003,Supplier C,ZX-9910,2024-12-24,2025-01-01,164,152,8,12
PO12791,SUP-003,Supplier C,MN-5544,2025-05-12,2025-05-13,325,318,1,7
PO12792,SUP-003,Supplier C,CL-7781,2024-08-09,2024-08-19,282,280,10,2
PO12793,SUP-003,Supplier C,MN-5544,2025-03-07,2025-03-18,61,52,11,9
PO12794,SUP-003,Supplier C,BR-2208,2026-02-26,2026-03-07,226,202,9,24
PO12795,SUP-002,Supplier B,CL-7781,2024-08-20,2024-08-31,167,132,11,35
PO12796,SUP-001,Supplier A,AX-4312,2025-05-01,2025-05-08,102,77,7,25
PO12797,SUP-003,Supplier C,CL-7781,2024-04-15,2024-04-22,361,322,7,39
PO12798,SUP-003,Supplier C,CL-7781,2026-01-07,2026-01-08,105,102,1,3
PO12799,SUP-002,Supplier B,MN-5544,2025-11-24,2025-12-02,340,328,8,12
PO12800,SUP-001,Supplier A,BR-2208,2025-03-26,2025-03-30,284,262,4,22
PO12801,SUP-003,Supplier C,MN-5544,2024-07-22,2024-07-26,357,342,4,15
PO12802,SUP-003,Supplier C,AX-4312,2024-04-05,2024-04-12,71,43,7,28
PO12803,SUP-001,Supplier A,BR-2208,2025-06-11,2025-06-22,274,246,11,28
PO12804,SUP-002,Supplier B,CL-7781,2024-10-20,2024-10-31,152,141,11,11
PO12805,SUP-001,Supplier A,BR-2208,2024-09-19,2024-09-26,177,139,7,38
PO12806,SUP-003,Supplier C,ZX-9910,2025-02-28,2025-03-10,111,86,10,25
PO12807,SUP-002,Supplier B,CL-7781,2024-09-10,2024-09-18,282,249,8,33
PO12808,SUP-002,Supplier B,CL-7781,2025-10-25,2025-11-01,341,317,7,24
PO12809,SUP-002,Supplier B,MN-5544,2025-08-10,2025-08-18,194,193,8,1
PO12810,SUP-002,Supplier B,CL-7781,2024-08-31,2024-09-02,333,307,2,26
PO12811,SUP-002,Supplier B,BR-2208,2024-03-24,2024-04-01,82,63,8,19
PO12812,SUP-002,Supplier B,BR-2208,2026-02-10,2026-02-20,189,153,10,36
PO12813,SUP-002,Supplier B,ZX-9910,2025-03-22,2025-03-31,72,65,9,7
PO12814,SUP-003,Supplier C,ZX-9910,2025-08-21,2025-09-01,202,190,11,12
PO12815,SUP-001,Supplier A,BR-2208,2025-03-30,2025-04-06,134,104,7,30
PO12816,SUP-001,Supplier A,AX-4312,2024-07-03,2024-07-08,289,285,5,4
PO12817,SUP-001,Supplier A,BR-2208,2024-11-10,2024-11-21,394,360,11,34
PO12818,SUP-003,Supplier C,CL-7781,2024-09-23,2024-09-30,376,339,7,37
PO12819,SUP-002,Supplier B,AX-4312,2025-10-07,2025-10-10,111,73,3,38
PO12820,SUP-002,Supplier B,BR-2208,2025-02-20,2025-02-25,168,147,5,21
PO12821,SUP-003,Supplier C,AX-4312,2026-02-25,2026-03-05,101,75,8,26
PO12822,SUP-003,Supplier C,BR-2208,2025-02-25,2025-02-26,386,375,1,11
PO12823,SUP-001,Supplier A,CL-7781,2024-06-13,2024-06-24,289,282,11,7
PO12824,SUP-001,Supplier A,ZX-9910,2025-05-03,2025-05-10,113,85,7,28
PO12825,SUP-003,Supplier C,ZX-9910,2024-03-13,2024-03-15,69,54,2,15
PO12826,SUP-003,Supplier C,MN-5544,2025-09-01,2025-09-02,257,239,1,18
PO12827,SUP-001,Supplier A,BR-2208,2024-12-30,2025-01-07,215,178,8,37
PO12828,SUP-002,Supplier B,AX-4312,2024-08-26,2024-08-31,398,363,5,35
PO12829,SUP-003,Supplier C,ZX-9910,2024-10-27,2024-11-06,349,338,10,11
PO12830,SUP-002,Supplier B,AX-4312,2025-12-02,2025-12-09,128,120,7,8
PO12831,SUP-001,Supplier A,MN-5544,2024-07-26,2024-08-02,225,214,7,11
PO12832,SUP-003,Supplier C,AX-4312,2024-04-21,2024-04-30,152,135,9,17
PO12833,SUP-003,Supplier C,BR-2208,2024-04-04,2024-04-10,171,137,6,34
PO12834,SUP-003,Supplier C,MN-5544,2024-11-05,2024-11-07,279,275,2,4
PO12835,SUP-001,Supplier A,CL-7781,2025-05-14,2025-05-16,193,186,2,7
PO12836,SUP-002,Supplier B,BR-2208,2024-05-01,2024-05-10,145,120,9,25
PO12837,SUP-002,Supplier B,ZX-9910,2025-12-25,2025-12-29,135,105,4,30
PO12838,SUP-003,Supplier C,ZX-9910,2025-11-29,2025-12-10,233,222,11,11
PO12839,SUP-003,Supplier C,MN-5544,2024-07-24,2024-07-29,141,136,5,5
PO12840,SUP-002,Supplier B,ZX-9910,2025-04-07,2025-04-18,182,160,11,22
PO12841,SUP-003,Supplier C,CL-7781,2025-04-16,2025-04-25,363,335,9,28
PO12842,SUP-003,Supplier C,BR-2208,2025-06-29,2025-07-05,95,74,6,21
PO12843,SUP-002,Supplier B,ZX-9910,2024-11-09,2024-11-17,325,312,8,13
PO12844,SUP-002,Supplier B,ZX-9910,2024-04-30,2024-05-07,342,309,7,33
PO12845,SUP-003,Supplier C,AX-4312,2024-08-29,2024-09-09,153,121,11,32
PO12846,SUP-003,Supplier C,BR-2208,2025-04-30,2025-05-11,103,70,11,33
PO12847,SUP-002,Supplier B,BR-2208,2024-03-09,2024-03-11,162,140,2,22
PO12848,SUP-003,Supplier C,AX-4312,2025-03-18,2025-03-26,184,160,8,24
PO12849,SUP-001,Supplier A,BR-2208,2024-09-27,2024-09-30,261,228,3,33
PO12850,SUP-002,Supplier B,ZX-9910,2025-11-24,2025-11-25,93,64,1,29
PO12851,SUP-001,Supplier A,CL-7781,2025-10-20,2025-10-21,364,355,1,9
PO12852,SUP-002,Supplier B,AX-4312,2024-08-26,2024-08-29,389,372,3,17
PO12853,SUP-003,Supplier C,CL-7781,2024-12-18,2024-12-29,367,332,11,35
PO12854,SUP-002,Supplier B,ZX-9910,2024-05-31,2024-06-07,209,200,7,9
PO12855,SUP-003,Supplier C,AX-4312,2024-07-16,2024-07-27,375,342,11,33
PO12856,SUP-002,Supplier B,CL-7781,2024-12-20,2024-12-24,194,155,4,39
PO12857,SUP-001,Supplier A,AX-4312,2025-09-01,2025-09-09,253,233,8,20
PO12858,SUP-001,Supplier A,AX-4312,2024-12-15,2024-12-23,324,322,8,2
PO12859,SUP-002,Supplier B,ZX-9910,2024-12-13,2024-12-15,230,212,2,18
PO12860,SUP-002,Supplier B,MN-5544,2025-09-12,2025-09-18,321,314,6,7
PO12861,SUP-003,Supplier C,MN-5544,2026-01-08,2026-01-10,229,191,2,38
PO12862,SUP-002,Supplier B,MN-5544,2025-07-25,2025-07-26,286,277,1,9
PO12863,SUP-001,Supplier A,AX-4312,2025-09-17,2025-09-24,360,360,7,0
PO12864,SUP-001,Supplier A,AX-4312,2025-10-26,2025-10-27,213,193,1,20
PO12865,SUP-002,Supplier B,ZX-9910,2026-01-27,2026-02-01,165,142,5,23
PO12866,SUP-003,Supplier C,CL-7781,2026-01-23,2026-01-30,74,68,7,6
PO12867,SUP-001,Supplier A,AX-4312,2024-05-26,2024-06-05,258,230,10,28
PO12868,SUP-002,Supplier B,CL-7781,2025-04-10,2025-04-17,274,268,7,6
PO12869,SUP-002,Supplier B,ZX-9910,2025-09-14,2025-09-24,329,319,10,10
PO12870,SUP-002,Supplier B,MN-5544,2025-10-06,2025-10-15,61,27,9,34
PO12871,SUP-001,Supplier A,CL-7781,2024-11-25,2024-11-29,277,250,4,27
PO12872,SUP-001,Supplier A,ZX-9910,2024-04-21,2024-04-30,190,168,9,22
