order_number,customer_id,customer_name,part_number,order_date,promise_date,shipped_date,qty_ordered,qty_shipped,backorder_qty,otif_flag,fill_rate
SO22435,CUST-003,Customer Z,ZX-9910,2024-12-03,2024-12-07,2024-12-07,19,11,8,0,0.5789473684210527
SO22436,CUST-003,Customer Z,CL-7781,2026-02-04,2026-02-05,2026-02-06,6,1,5,0,0.16666666666666666
SO22437,CUST-002,Customer Y,BR-2208,2025-01-10,2025-01-11,2025-01-12,38,37,1,0,0.9736842105263158
SO22438,CUST-002,Customer Y,ZX-9910,2024-10-07,2024-10-11,2024-10-11,14,9,5,0,0.6428571428571429
SO22439,CUST-003,Customer Z,MN-5544,2025-07-10,2025-07-13,2025-07-15,21,18,3,0,0.8571428571428571
SO22440,CUST-003,Customer Z,CL-7781,2024-10-31,2024-11-04,2024-11-06,31,27,4,0,0.8709677419354839
SO22441,CUST-001,Customer X,MN-5544,2024-12-22,2024-12-24,2024-12-24,35,29,6,0,0.8285714285714286
SO22442,CUST-003,Customer Z,AX-4312,2025-06-25,2025-06-28,2025-06-28,37,35,2,0,0.9459459459459459
SO22443,CUST-003,Customer Z,MN-5544,2026-01-10,2026-01-11,2026-01-11,21,20,1,0,0.9523809523809523
SO22444,CUST-001,Customer X,ZX-9910,2025-08-27,2025-08-31,2025-09-01,14,11,3,0,0.7857142857142857
SO22445,CUST-003,Customer Z,AX-4312,2025-05-02,2025-05-06,2025-05-07,5,0,5,0,0.0
SO22446,CUST-002,Customer Y,BR-2208,2024-08-27,2024-08-31,2024-08-30,38,38,0,1,1.0
SO22447,CUST-003,Customer Z,MN-5544,2025-01-02,2025-01-05,2025-01-05,37,33,4,0,0.8918918918918919
SO22448,CUST-002,Customer Y,ZX-9910,2025-08-02,2025-08-04,2025-08-04,9,9,0,1,1.0
SO22449,CUST-003,Customer Z,MN-5544,2025-12-03,2025-12-04,2025-12-03,10,6,4,0,0.6
SO22450,CUST-003,Customer Z,MN-5544,2025-07-02,2025-07-04,2025-07-03,9,0,9,0,0.0
SO22451,CUST-003,Customer Z,ZX-9910,2026-02-26,2026-02-27,2026-02-28,17,13,4,0,0.7647058823529411
SO22452,CUST-002,Customer Y,ZX-9910,2025-04-17,2025-04-19,2025-04-20,8,7,1,0,0.875
SO22453,CUST-002,Customer Y,AX-4312,2025-11-10,2025-11-11,2025-11-11,17,16,1,0,0.9411764705882353
SO22454,CUST-001,Customer X,CL-7781,2025-07-13,2025-07-15,2025-07-16,14,9,5,0,0.6428571428571429
SO22455,CUST-002,Customer Y,BR-2208,2025-08-06,2025-08-10,2025-08-09,19,12,7,0,0.631578947368421
SO22456,CUST-003,Customer Z,ZX-9910,2024-12-06,2024-12-07,2024-12-06,26,26,0,1,1.0
SO22457,CUST-003,Customer Z,AX-4312,2025-11-10,2025-11-11,2025-11-12,26,18,8,0,0.6923076923076923
SO22458,CUST-003,Customer Z,CL-7781,2025-12-30,2025-12-31,2026-01-01,22,13,9,0,0.5909090909090909
SO22459,CUST-001,Customer X,MN-5544,2024-07-22,2024-07-23,2024-07-24,10,3,7,0,0.3
SO22460,CUST-001,Customer X,CL-7781,2024-08-12,2024-08-16,2024-08-17,25,24,1,0,0.96
SO22461,CUST-003,Customer Z,MN-5544,2024-10-10,2024-10-12,2024-10-13,30,26,4,0,0.8666666666666667
SO22462,CUST-002,Customer Y,AX-4312,2025-01-27,2025-01-31,2025-02-02,32,26,6,0,0.8125
SO22463,CUST-003,Customer Z,CL-7781,2026-02-09,2026-02-12,2026-02-14,17,16,1,0,0.9411764705882353
SO22464,CUST-003,Customer Z,CL-7781,2025-06-25,2025-06-28,2025-06-28,15,8,7,0,0.5333333333333333
SO22465,CUST-001,Customer X,AX-4312,2024-10-10,2024-10-14,2024-10-13,12,10,2,0,0.8333333333333334
SO22466,CUST-002,Customer Y,AX-4312,2024-05-13,2024-05-16,2024-05-15,39,35,4,0,0.8974358974358975
SO22467,CUST-003,Customer Z,AX-4312,2025-04-08,2025-04-11,2025-04-13,21,20,1,0,0.9523809523809523
SO22468,CUST-001,Customer X,BR-2208,2025-11-25,2025-11-27,2025-11-29,20,17,3,0,0.85
SO22469,CUST-002,Customer Y,AX-4312,2025-12-07,2025-12-08,2025-12-08,32,24,8,0,0.75
SO22470,CUST-003,Customer Z,MN-5544,2024-04-17,2024-04-20,2024-04-20,28,28,0,1,1.0
SO22471,CUST-003,Customer Z,AX-4312,2025-06-05,2025-06-06,2025-06-05,29,26,3,0,0.896551724137931
SO22472,CUST-002,Customer Y,AX-4312,2026-01-27,2026-01-29,2026-01-29,6,4,2,0,0.6666666666666666
SO22473,CUST-001,Customer X,MN-5544,2025-08-22,2025-08-24,2025-08-26,35,33,2,0,0.9428571428571428
SO22474,CUST-003,Customer Z,ZX-9910,2025-12-15,2025-12-17,2025-12-17,18,16,2,0,0.8888888888888888
SO22475,CUST-002,Customer Y,ZX-9910,2025-12-01,2025-12-05,2025-12-04,34,32,2,0,0.9411764705882353
SO22476,CUST-003,Customer Z,AX-4312,2025-08-20,2025-08-22,2025-08-24,23,15,8,0,0.6521739130434783
SO22477,CUST-001,Customer X,BR-2208,2024-03-24,2024-03-27,2024-03-27,11,3,8,0,0.2727272727272727
SO22478,CUST-002,Customer Y,ZX-9910,2024-05-24,2024-05-28,2024-05-27,16,11,5,0,0.6875
SO22479,CUST-003,Customer Z,CL-7781,2025-11-15,2025-11-17,2025-11-19,25,23,2,0,0.92
SO22480,CUST-001,Customer X,AX-4312,2025-09-25,2025-09-27,2025-09-29,8,7,1,0,0.875
SO22481,CUST-002,Customer Y,AX-4312,2025-12-23,2025-12-25,2025-12-24,6,5,1,0,0.8333333333333334
SO22482,CUST-003,Customer Z,MN-5544,2026-01-25,2026-01-27,2026-01-28,22,19,3,0,0.8636363636363636
SO22483,CUST-001,Customer X,BR-2208,2026-01-19,2026-01-22,2026-01-23,24,20,4,0,0.8333333333333334
SO22484,CUST-002,Customer Y,BR-2208,2024-04-23,2024-04-26,2024-04-26,29,28,1,0,0.9655172413793104
SO22485,CUST-001,Customer X,MN-5544,2025-12-15,2025-12-19,2025-12-20,30,27,3,0,0.9
SO22486,CUST-002,Customer Y,BR-2208,2024-06-30,2024-07-03,2024-07-05,14,9,5,0,0.6428571428571429
SO22487,CUST-003,Customer Z,MN-5544,2024-07-13,2024-07-17,2024-07-17,13,7,6,0,0.5384615384615384
SO22488,CUST-003,Customer Z,BR-2208,2024-05-02,2024-05-06,2024-05-07,23,21,2,0,0.9130434782608695
SO22489,CUST-003,Customer Z,AX-4312,2025-09-02,2025-09-06,2025-09-06,17,9,8,0,0.5294117647058824
SO22490,CUST-003,Customer Z,AX-4312,2024-04-04,2024-04-08,2024-04-07,32,23,9,0,0.71875
SO22491,CUST-003,Customer Z,ZX-9910,2025-03-23,2025-03-24,2025-03-25,34,30,4,0,0.8823529411764706
SO22492,CUST-003,Customer Z,BR-2208,2024-12-11,2024-12-12,2024-12-12,25,20,5,0,0.8
SO22493,CUST-003,Customer Z,BR-2208,2025-01-10,2025-01-13,2025-01-13,10,9,1,0,0.9
SO22494,CUST-002,Customer Y,BR-2208,2024-06-06,2024-06-10,2024-06-10,5,0,5,0,0.0
SO22495,CUST-003,Customer Z,AX-4312,2024-11-27,2024-11-29,2024-11-29,27,27,0,1,1.0
SO22496,CUST-001,Customer X,ZX-9910,2024-08-19,2024-08-22,2024-08-22,7,6,1,0,0.8571428571428571
SO22497,CUST-001,Customer X,ZX-9910,2025-11-18,2025-11-22,2025-11-21,21,20,1,0,0.9523809523809523
SO22498,CUST-003,Customer Z,MN-5544,2025-05-22,2025-05-23,2025-05-24,26,18,8,0,0.6923076923076923
SO22499,CUST-003,Customer Z,CL-7781,2025-03-20,2025-03-23,2025-03-24,36,34,2,0,0.9444444444444444
SO22500,CUST-001,Customer X,BR-2208,2024-03-01,2024-03-05,2024-03-07,14,11,3,0,0.7857142857142857
SO22501,CUST-001,Customer X,AX-4312,2025-08-21,2025-08-22,2025-08-21,18,13,5,0,0.7222222222222222
SO22502,CUST-003,Customer Z,MN-5544,2025-11-13,2025-11-14,2025-11-14,15,9,6,0,0.6
SO22503,CUST-002,Customer Y,CL-7781,2024-04-06,2024-04-09,2024-04-08,22,16,6,0,0.7272727272727273
SO22504,CUST-002,Customer Y,MN-5544,2025-10-03,2025-10-07,2025-10-09,24,19,5,0,0.7916666666666666
SO22505,CUST-003,Customer Z,BR-2208,2025-08-01,2025-08-04,2025-08-06,20,18,2,0,0.9
SO22506,CUST-001,Customer X,ZX-9910,2025-03-30,2025-04-02,2025-04-03,15,9,6,0,0.6
SO22507,CUST-003,Customer Z,BR-2208,2025-02-05,2025-02-09,2025-02-10,16,9,7,0,0.5625
SO22508,CUST-001,Customer X,AX-4312,2025-11-26,2025-11-29,2025-11-29,28,27,1,0,0.9642857142857143
SO22509,CUST-001,Customer X,AX-4312,2024-04-20,2024-04-24,2024-04-24,18,17,1,0,0.9444444444444444
SO22510,CUST-003,Customer Z,CL-7781,2025-12-04,2025-12-06,2025-12-05,24,23,1,0,0.9583333333333334
SO22511,CUST-001,Customer X,BR-2208,2025-08-19,2025-08-20,2025-08-19,15,9,6,0,0.6
SO22512,CUST-003,Customer Z,AX-4312,2025-01-02,2025-01-04,2025-01-06,7,1,6,0,0.14285714285714285
SO22513,CUST-002,Customer Y,ZX-9910,2024-05-20,2024-05-21,2024-05-20,24,19,5,0,0.7916666666666666
SO22514,CUST-003,Customer Z,AX-4312,2025-05-15,2025-05-17,2025-05-18,39,36,3,0,0.9230769230769231
SO22515,CUST-002,Customer Y,MN-5544,2024-05-29,2024-05-30,2024-05-31,14,12,2,0,0.8571428571428571
SO22516,CUST-003,Customer Z,CL-7781,2024-12-13,2024-12-14,2024-12-14,5,0,5,0,0.0
SO22517,CUST-003,Customer Z,MN-5544,2025-05-16,2025-05-20,2025-05-19,21,19,2,0,0.9047619047619048
SO22518,CUST-001,Customer X,BR-2208,2025-05-22,2025-05-25,2025-05-24,19,15,4,0,0.7894736842105263
SO22519,CUST-002,Customer Y,CL-7781,2025-11-21,2025-11-24,2025-11-24,6,4,2,0,0.6666666666666666
SO22520,CUST-001,Customer X,CL-7781,2025-04-14,2025-04-15,2025-04-16,20,13,7,0,0.65
SO22521,CUST-002,Customer Y,MN-5544,2024-10-30,2024-10-31,2024-11-01,25,25,0,0,1.0
SO22522,CUST-002,Customer Y,AX-4312,2026-02-12,2026-02-16,2026-02-18,25,22,3,0,0.88
SO22523,CUST-003,Customer Z,CL-7781,2025-12-23,2025-12-25,2025-12-26,26,17,9,0,0.6538461538461539
SO22524,CUST-002,Customer Y,ZX-9910,2024-05-30,2024-06-02,2024-06-03,12,3,9,0,0.25
SO22525,CUST-001,Customer X,BR-2208,2024-04-29,2024-05-03,2024-05-05,16,9,7,0,0.5625
SO22526,CUST-002,Customer Y,ZX-9910,2025-05-10,2025-05-12,2025-05-11,7,2,5,0,0.2857142857142857
SO22527,CUST-003,Customer Z,ZX-9910,2024-04-24,2024-04-25,2024-04-26,28,25,3,0,0.8928571428571429
SO22528,CUST-003,Customer Z,MN-5544,2026-01-19,2026-01-23,2026-01-22,20,11,9,0,0.55
SO22529,CUST-001,Customer X,AX-4312,2025-07-01,2025-07-04,2025-07-04,33,29,4,0,0.8787878787878788
SO22530,CUST-003,Customer Z,BR-2208,2025-04-06,2025-04-09,2025-04-08,19,14,5,0,0.7368421052631579
SO22531,CUST-001,Customer X,BR-2208,2024-04-22,2024-04-26,2024-04-27,24,23,1,0,0.9583333333333334
SO22532,CUST-002,Customer Y,MN-5544,2026-02-12,2026-02-16,2026-02-18,6,4,2,0,0.6666666666666666
SO22533,CUST-002,Customer Y,MN-5544,2026-01-24,2026-01-26,2026-01-25,18,11,7,0,0.6111111111111112
SO22534,CUST-002,Customer Y,CL-7781,2024-12-04,2024-12-08,2024-12-10,36,32,4,0,0.8888888888888888
SO22535,CUST-001,Customer X,CL-7781,2025-06-30,2025-07-02,2025-07-01,13,6,7,0,0.46153846153846156
SO22536,CUST-003,Customer Z,CL-7781,2024-11-13,2024-11-17,2024-11-19,33,24,9,0,0.7272727272727273
SO22537,CUST-002,Customer Y,BR-2208,2025-08-15,2025-08-19,2025-08-20,31,25,6,0,0.8064516129032258
SO22538,CUST-002,Customer Y,AX-4312,2025-10-07,2025-10-08,2025-10-08,8,0,8,0,0.0
SO22539,CUST-002,Customer Y,ZX-9910,2025-02-15,2025-02-17,2025-02-17,38,29,9,0,0.7631578947368421
SO22540,CUST-001,Customer X,CL-7781,2024-05-04,2024-05-07,2024-05-06,12,8,4,0,0.6666666666666666
SO22541,CUST-002,Customer Y,AX-4312,2024-12-03,2024-12-05,2024-12-06,11,3,8,0,0.2727272727272727
SO22542,CUST-002,Customer Y,AX-4312,2024-04-15,2024-04-18,2024-04-18,21,20,1,0,0.9523809523809523
SO22543,CUST-001,Customer X,AX-4312,2026-01-07,2026-01-11,2026-01-11,30,21,9,0,0.7
SO22544,CUST-001,Customer X,MN-5544,2025-09-24,2025-09-28,2025-09-27,18,10,8,0,0.5555555555555556
SO22545,CUST-001,Customer X,CL-7781,2024-04-13,2024-04-16,2024-04-16,6,6,0,1,1.0
SO22546,CUST-003,Customer Z,ZX-9910,2025-11-07,2025-11-11,2025-11-11,23,17,6,0,0.7391304347826086
SO22547,CUST-001,Customer X,AX-4312,2025-09-01,2025-09-03,2025-09-02,9,8,1,0,0.8888888888888888
SO22548,CUST-001,Customer X,CL-7781,2025-08-09,2025-08-12,2025-08-12,28,21,7,0,0.75
SO22549,CUST-003,Customer Z,CL-7781,2025-08-17,2025-08-19,2025-08-20,5,5,0,0,1.0
SO22550,CUST-003,Customer Z,BR-2208,2025-12-22,2025-12-24,2025-12-25,18,9,9,0,0.5
SO22551,CUST-001,Customer X,MN-5544,2024-07-19,2024-07-21,2024-07-22,35,30,5,0,0.8571428571428571
SO22552,CUST-003,Customer Z,ZX-9910,2025-03-18,2025-03-20,2025-03-19,9,5,4,0,0.5555555555555556
SO22553,CUST-001,Customer X,MN-5544,2025-11-06,2025-11-09,2025-11-10,9,9,0,0,1.0
SO22554,CUST-001,Customer X,CL-7781,2025-07-12,2025-07-15,2025-07-16,10,4,6,0,0.4
SO22555,CUST-003,Customer Z,AX-4312,2025-03-08,2025-03-12,2025-03-13,6,0,6,0,0.0
SO22556,CUST-001,Customer X,BR-2208,2025-09-17,2025-09-19,2025-09-18,34,31,3,0,0.9117647058823529
SO22557,CUST-001,Customer X,ZX-9910,2025-01-11,2025-01-13,2025-01-12,13,13,0,1,1.0
SO22558,CUST-001,Customer X,CL-7781,2025-03-06,2025-03-09,2025-03-09,12,9,3,0,0.75
SO22559,CUST-003,Customer Z,AX-4312,2025-11-09,2025-11-11,2025-11-12,22,13,9,0,0.5909090909090909
SO22560,CUST-001,Customer X,ZX-9910,2024-06-04,2024-06-05,2024-06-07,25,21,4,0,0.84
SO22561,CUST-001,Customer X,ZX-9910,2025-07-01,2025-07-05,2025-07-05,18,10,8,0,0.5555555555555556
SO22562,CUST-003,Customer Z,MN-5544,2024-03-18,2024-03-22,2024-03-21,39,39,0,1,1.0
SO22563,CUST-003,Customer Z,ZX-9910,2024-08-06,2024-08-08,2024-08-08,8,1,7,0,0.125
SO22564,CUST-003,Customer Z,CL-7781,2025-04-01,2025-04-03,2025-04-04,38,32,6,0,0.8421052631578947
SO22565,CUST-003,Customer Z,MN-5544,2025-03-23,2025-03-24,2025-03-25,17,17,0,0,1.0
SO22566,CUST-002,Customer Y,CL-7781,2025-12-29,2026-01-01,2026-01-03,11,2,9,0,0.18181818181818182
SO22567,CUST-001,Customer X,CL-7781,2024-11-01,2024-11-03,2024-11-05,17,10,7,0,0.5882352941176471
SO22568,CUST-003,Customer Z,BR-2208,2025-04-16,2025-04-20,2025-04-22,22,21,1,0,0.9545454545454546
SO22569,CUST-002,Customer Y,AX-4312,2024-11-28,2024-12-02,2024-12-02,5,4,1,0,0.8
SO22570,CUST-001,Customer X,ZX-9910,2025-10-15,2025-10-17,2025-10-18,5,3,2,0,0.6
SO22571,CUST-002,Customer Y,CL-7781,2025-05-19,2025-05-23,2025-05-23,19,19,0,1,1.0
SO22572,CUST-003,Customer Z,BR-2208,2025-12-07,2025-12-10,2025-12-09,38,38,0,1,1.0
SO22573,CUST-002,Customer Y,AX-4312,2024-05-29,2024-05-30,2024-06-01,10,6,4,0,0.6
SO22574,CUST-001,Customer X,AX-4312,2025-07-10,2025-07-14,2025-07-16,34,30,4,0,0.8823529411764706
SO22575,CUST-003,Customer Z,CL-7781,2024-05-07,2024-05-11,2024-05-12,17,17,0,0,1.0
SO22576,CUST-003,Customer Z,AX-4312,2026-02-26,2026-03-02,2026-03-02,7,7,0,1,1.0
SO22577,CUST-001,Customer X,BR-2208,2026-01-26,2026-01-29,2026-01-30,17,17,0,0,1.0
SO22578,CUST-002,Customer Y,MN-5544,2025-10-07,2025-10-11,2025-10-13,24,22,2,0,0.9166666666666666
SO22579,CUST-001,Customer X,AX-4312,2026-02-18,2026-02-19,2026-02-19,39,37,2,0,0.9487179487179487
SO22580,CUST-003,Customer Z,BR-2208,2025-09-07,2025-09-09,2025-09-09,28,23,5,0,0.8214285714285714
SO22581,CUST-001,Customer X,AX-4312,2026-01-22,2026-01-24,2026-01-24,37,37,0,1,1.0
SO22582,CUST-001,Customer X,AX-4312,2025-11-30,2025-12-03,2025-12-02,31,31,0,1,1.0
SO22583,CUST-002,Customer Y,ZX-9910,2024-10-01,2024-10-02,2024-10-03,14,6,8,0,0.42857142857142855
SO22584,CUST-001,Customer X,MN-5544,2025-09-04,2025-09-08,2025-09-07,6,0,6,0,0.0
SO22585,CUST-003,Customer Z,AX-4312,2024-12-29,2025-01-02,2025-01-03,32,31,1,0,0.96875
SO22586,CUST-001,Customer X,ZX-9910,2024-03-01,2024-03-05,2024-03-07,18,17,1,0,0.9444444444444444
SO22587,CUST-002,Customer Y,BR-2208,2025-10-27,2025-10-29,2025-10-29,39,35,4,0,0.8974358974358975
SO22588,CUST-002,Customer Y,MN-5544,2024-08-21,2024-08-22,2024-08-24,19,11,8,0,0.5789473684210527
SO22589,CUST-002,Customer Y,AX-4312,2026-01-13,2026-01-15,2026-01-16,18,14,4,0,0.7777777777777778
SO22590,CUST-002,Customer Y,CL-7781,2025-09-25,2025-09-29,2025-09-30,12,10,2,0,0.8333333333333334
SO22591,CUST-002,Customer Y,AX-4312,2025-02-18,2025-02-20,2025-02-22,23,15,8,0,0.6521739130434783
SO22592,CUST-003,Customer Z,MN-5544,2025-10-14,2025-10-18,2025-10-19,32,29,3,0,0.90625
SO22593,CUST-002,Customer Y,AX-4312,2025-02-26,2025-02-28,2025-03-01,22,19,3,0,0.8636363636363636
SO22594,CUST-003,Customer Z,BR-2208,2024-08-24,2024-08-25,2024-08-27,33,29,4,0,0.8787878787878788
SO22595,CUST-003,Customer Z,AX-4312,2024-06-06,2024-06-10,2024-06-11,6,4,2,0,0.6666666666666666
SO22596,CUST-003,Customer Z,MN-5544,2025-09-09,2025-09-11,2025-09-13,35,35,0,0,1.0
SO22597,CUST-003,Customer Z,MN-5544,2024-07-30,2024-08-02,2024-08-04,21,21,0,0,1.0
SO22598,CUST-003,Customer Z,MN-5544,2024-06-22,2024-06-23,2024-06-23,27,19,8,0,0.7037037037037037
SO22599,CUST-001,Customer X,ZX-9910,2025-11-07,2025-11-11,2025-11-12,28,20,8,0,0.7142857142857143
SO22600,CUST-002,Customer Y,AX-4312,2025-04-19,2025-04-22,2025-04-24,16,14,2,0,0.875
SO22601,CUST-001,Customer X,AX-4312,2025-03-09,2025-03-12,2025-03-11,36,30,6,0,0.8333333333333334
SO22602,CUST-001,Customer X,MN-5544,2025-08-08,2025-08-11,2025-08-12,9,0,9,0,0.0
SO22603,CUST-003,Customer Z,AX-4312,2025-12-18,2025-12-22,2025-12-21,11,7,4,0,0.6363636363636364
SO22604,CUST-002,Customer Y,CL-7781,2025-11-30,2025-12-03,2025-12-04,14,6,8,0,0.42857142857142855
SO22605,CUST-003,Customer Z,CL-7781,2024-05-31,2024-06-01,2024-06-02,37,34,3,0,0.918918918918919
SO22606,CUST-001,Customer X,MN-5544,2024-07-28,2024-07-29,2024-07-31,39,38,1,0,0.9743589743589743
SO22607,CUST-002,Customer Y,AX-4312,2025-12-19,2025-12-21,2025-12-23,31,29,2,0,0.9354838709677419
SO22608,CUST-002,Customer Y,AX-4312,2025-09-06,2025-09-09,2025-09-08,33,26,7,0,0.7878787878787878
SO22609,CUST-001,Customer X,ZX-9910,2025-07-04,2025-07-06,2025-07-08,17,13,4,0,0.7647058823529411
SO22610,CUST-003,Customer Z,MN-5544,2024-05-04,2024-05-06,2024-05-06,16,11,5,0,0.6875
SO22611,CUST-003,Customer Z,MN-5544,2024-11-09,2024-11-13,2024-11-14,17,17,0,0,1.0
SO22612,CUST-003,Customer Z,BR-2208,2025-06-02,2025-06-04,2025-06-04,5,0,5,0,0.0
SO22613,CUST-003,Customer Z,MN-5544,2024-08-01,2024-08-04,2024-08-06,26,24,2,0,0.9230769230769231
SO22614,CUST-003,Customer Z,CL-7781,2025-07-17,2025-07-21,2025-07-22,10,4,6,0,0.4
SO22615,CUST-003,Customer Z,MN-5544,2024-06-06,2024-06-10,2024-06-09,21,16,5,0,0.7619047619047619
SO22616,CUST-002,Customer Y,CL-7781,2026-01-19,2026-01-20,2026-01-20,24,15,9,0,0.625
SO22617,CUST-001,Customer X,MN-5544,2024-03-18,2024-03-19,2024-03-18,31,23,8,0,0.7419354838709677
SO22618,CUST-001,Customer X,ZX-9910,2025-03-09,2025-03-13,2025-03-15,38,38,0,0,1.0
SO22619,CUST-001,Customer X,BR-2208,2024-05-07,2024-05-10,2024-05-11,15,6,9,0,0.4
SO22620,CUST-001,Customer X,CL-7781,2024-11-25,2024-11-29,2024-11-29,33,32,1,0,0.9696969696969697
SO22621,CUST-003,Customer Z,MN-5544,2024-06-28,2024-06-29,2024-07-01,33,24,9,0,0.7272727272727273
SO22622,CUST-001,Customer X,ZX-9910,2025-08-23,2025-08-27,2025-08-28,6,0,6,0,0.0
SO22623,CUST-002,Customer Y,BR-2208,2024-05-07,2024-05-11,2024-05-12,6,4,2,0,0.6666666666666666
SO22624,CUST-001,Customer X,MN-5544,2025-03-03,2025-03-04,2025-03-04,31,26,5,0,0.8387096774193549
SO22625,CUST-001,Customer X,CL-7781,2025-10-05,2025-10-06,2025-10-07,39,31,8,0,0.7948717948717948
SO22626,CUST-003,Customer Z,ZX-9910,2025-06-23,2025-06-24,2025-06-24,8,8,0,1,1.0
SO22627,CUST-002,Customer Y,AX-4312,2026-01-18,2026-01-20,2026-01-19,25,21,4,0,0.84
SO22628,CUST-002,Customer Y,MN-5544,2024-07-25,2024-07-29,2024-07-30,26,25,1,0,0.9615384615384616
SO22629,CUST-003,Customer Z,BR-2208,2025-11-21,2025-11-22,2025-11-23,14,9,5,0,0.6428571428571429
SO22630,CUST-002,Customer Y,MN-5544,2024-10-31,2024-11-04,2024-11-03,35,31,4,0,0.8857142857142857
SO22631,CUST-003,Customer Z,CL-7781,2025-11-23,2025-11-27,2025-11-29,35,30,5,0,0.8571428571428571
SO22632,CUST-001,Customer X,ZX-9910,2025-10-07,2025-10-09,2025-10-09,27,19,8,0,0.7037037037037037
SO22633,CUST-003,Customer Z,CL-7781,2025-12-18,2025-12-21,2025-12-21,38,36,2,0,0.9473684210526315
SO22634,CUST-002,Customer Y,AX-4312,2025-04-19,2025-04-23,2025-04-24,29,26,3,0,0.896551724137931
SO22635,CUST-001,Customer X,CL-7781,2024-11-30,2024-12-04,2024-12-03,22,18,4,0,0.8181818181818182
SO22636,CUST-001,Customer X,BR-2208,2024-08-27,2024-08-30,2024-08-30,15,15,0,1,1.0
SO22637,CUST-002,Customer Y,CL-7781,2025-10-24,2025-10-25,2025-10-25,9,8,1,0,0.8888888888888888
SO22638,CUST-002,Customer Y,MN-5544,2024-12-08,2024-12-10,2024-12-09,36,30,6,0,0.8333333333333334
SO22639,CUST-002,Customer Y,ZX-9910,2025-05-24,2025-05-28,2025-05-28,11,8,3,0,0.7272727272727273
SO22640,CUST-003,Customer Z,BR-2208,2024-09-06,2024-09-07,2024-09-09,35,33,2,0,0.9428571428571428
SO22641,CUST-002,Customer Y,CL-7781,2025-04-19,2025-04-22,2025-04-24,37,33,4,0,0.8918918918918919
SO22642,CUST-003,Customer Z,BR-2208,2025-03-01,2025-03-04,2025-03-03,12,12,0,1,1.0
SO22643,CUST-001,Customer X,BR-2208,2026-02-02,2026-02-04,2026-02-03,23,19,4,0,0.8260869565217391
SO22644,CUST-002,Customer Y,AX-4312,2025-05-21,2025-05-22,2025-05-21,29,20,9,0,0.6896551724137931
SO22645,CUST-003,Customer Z,MN-5544,2024-12-07,2024-12-11,2024-12-12,15,15,0,0,1.0
SO22646,CUST-003,Customer Z,CL-7781,2025-08-26,2025-08-30,2025-08-29,30,23,7,0,0.7666666666666667
SO22647,CUST-001,Customer X,CL-7781,2025-01-14,2025-01-18,2025-01-20,36,36,0,0,1.0
SO22648,CUST-001,Customer X,ZX-9910,2025-12-11,2025-12-13,2025-12-15,19,17,2,0,0.8947368421052632
SO22649,CUST-003,Customer Z,CL-7781,2025-11-06,2025-11-08,2025-11-09,9,5,4,0,0.5555555555555556
SO22650,CUST-001,Customer X,BR-2208,2025-01-18,2025-01-20,2025-01-22,39,34,5,0,0.8717948717948718
SO22651,CUST-003,Customer Z,MN-5544,2024-04-03,2024-04-05,2024-04-06,8,7,1,0,0.875
SO22652,CUST-003,Customer Z,CL-7781,2025-01-02,2025-01-03,2025-01-04,30,21,9,0,0.7
SO22653,CUST-003,Customer Z,CL-7781,2025-10-23,2025-10-25,2025-10-26,37,28,9,0,0.7567567567567568
SO22654,CUST-001,Customer X,BR-2208,2024-08-21,2024-08-24,2024-08-26,25,18,7,0,0.72
SO22655,CUST-002,Customer Y,MN-5544,2024-03-07,2024-03-11,2024-03-12,38,32,6,0,0.8421052631578947
SO22656,CUST-002,Customer Y,AX-4312,2025-04-11,2025-04-12,2025-04-13,23,17,6,0,0.7391304347826086
SO22657,CUST-001,Customer X,MN-5544,2025-06-13,2025-06-16,2025-06-18,18,18,0,0,1.0
SO22658,CUST-001,Customer X,MN-5544,2025-12-04,2025-12-05,2025-12-04,7,3,4,0,0.42857142857142855
SO22659,CUST-003,Customer Z,BR-2208,2025-06-22,2025-06-26,2025-06-26,19,16,3,0,0.8421052631578947
SO22660,CUST-002,Customer Y,CL-7781,2024-08-21,2024-08-22,2024-08-23,7,4,3,0,0.5714285714285714
SO22661,CUST-003,Customer Z,MN-5544,2024-06-20,2024-06-21,2024-06-21,30,22,8,0,0.7333333333333333
SO22662,CUST-002,Customer Y,ZX-9910,2025-01-22,2025-01-24,2025-01-26,16,11,5,0,0.6875
SO22663,CUST-003,Customer Z,MN-5544,2024-06-22,2024-06-24,2024-06-25,7,6,1,0,0.8571428571428571
SO22664,CUST-002,Customer Y,ZX-9910,2025-07-20,2025-07-23,2025-07-25,37,32,5,0,0.8648648648648649
SO22665,CUST-003,Customer Z,ZX-9910,2025-01-01,2025-01-04,2025-01-05,17,9,8,0,0.5294117647058824
SO22666,CUST-001,Customer X,AX-4312,2024-06-05,2024-06-09,2024-06-10,22,18,4,0,0.8181818181818182
SO22667,CUST-001,Customer X,AX-4312,2025-12-09,2025-12-10,2025-12-11,5,0,5,0,0.0
SO22668,CUST-002,Customer Y,BR-2208,2024-10-13,2024-10-14,2024-10-14,13,7,6,0,0.5384615384615384
SO22669,CUST-002,Customer Y,MN-5544,2024-11-28,2024-11-30,2024-12-01,11,4,7,0,0.36363636363636365
