snapshot_date,warehouse_id,warehouse_name,location,part_number,sku_family,on_hand_qty,available_qty,safety_stock,reorder_point,days_of_supply,stockout_flag,age_days
2025-01-13,WH-01,Warehouse WH-01,A3-02,MN-5544,MN,80,61,159,175,51,0,49
2025-11-23,WH-01,Warehouse WH-01,A4-01,AX-4312,AX,508,505,97,155,35,1,252
2024-06-03,WH-03,Warehouse WH-03,A1-01,ZX-9910,ZX,62,0,100,299,69,0,169
2025-03-29,WH-02,Warehouse WH-02,A3-05,BR-2208,BR,309,223,109,175,79,0,142
2026-02-09,WH-03,Warehouse WH-03,A3-05,AX-4312,AX,375,278,169,144,50,0,95
2025-09-12,WH-03,Warehouse WH-03,A2-01,ZX-9910,ZX,507,455,127,189,48,1,339
2025-07-21,WH-01,Warehouse WH-01,A3-02,MN-5544,MN,458,430,84,201,67,1,331
2026-02-21,WH-03,Warehouse WH-03,A2-01,CL-7781,CL,212,119,162,208,64,0,12
2025-10-26,WH-02,Warehouse WH-02,A5-03,AX-4312,AX,345,291,199,231,69,0,91
2025-05-02,WH-03,Warehouse WH-03,A1-05,AX-4312,AX,293,265,91,266,9,1,157
2024-03-18,WH-03,Warehouse WH-03,A2-02,CL-7781,CL,258,172,109,207,53,0,229
2024-10-16,WH-01,Warehouse WH-01,A5-03,MN-5544,MN,515,459,133,147,16,0,200
2024-11-06,WH-01,Warehouse WH-01,A2-05,MN-5544,MN,183,131,127,144,66,1,360
2025-12-25,WH-02,Warehouse WH-02,A1-04,ZX-9910,ZX,258,236,108,288,11,0,127
2025-03-31,WH-03,Warehouse WH-03,A4-04,BR-2208,BR,346,323,195,214,65,0,112
2025-04-04,WH-03,Warehouse WH-03,A4-02,BR-2208,BR,545,466,170,202,29,0,131
2026-01-16,WH-01,Warehouse WH-01,A5-04,BR-2208,BR,522,515,141,222,33,1,88
2025-06-27,WH-02,Warehouse WH-02,A3-02,CL-7781,CL,409,393,170,276,43,0,253
2025-09-26,WH-01,Warehouse WH-01,A2-04,CL-7781,CL,72,0,84,297,56,0,313
2025-05-15,WH-03,Warehouse WH-03,A2-02,AX-4312,AX,164,93,158,155,33,1,248
2026-01-22,WH-02,Warehouse WH-02,A3-05,BR-2208,BR,70,26,171,254,65,0,24
2024-07-01,WH-02,Warehouse WH-02,A4-05,MN-5544,MN,556,496,98,236,32,1,321
2024-10-08,WH-02,Warehouse WH-02,A5-02,MN-5544,MN,440,421,164,202,30,0,219
2024-08-30,WH-01,Warehouse WH-01,A3-02,BR-2208,BR,484,426,169,186,31,1,250
2025-01-31,WH-01,Warehouse WH-01,A4-02,AX-4312,AX,565,556,117,202,31,0,153
2024-03-15,WH-01,Warehouse WH-01,A3-03,ZX-9910,ZX,543,527,194,164,49,0,146
2026-01-12,WH-03,Warehouse WH-03,A5-02,AX-4312,AX,586,535,99,260,88,0,84
2025-07-31,WH-02,Warehouse WH-02,A2-03,AX-4312,AX,242,151,178,140,6,0,221
2024-04-08,WH-03,Warehouse WH-03,A5-03,MN-5544,MN,86,35,148,205,9,1,246
2024-10-21,WH-02,Warehouse WH-02,A1-05,AX-4312,AX,112,21,154,190,30,0,237
2024-07-10,WH-01,Warehouse WH-01,A4-01,CL-7781,CL,242,205,113,165,32,1,257
2025-02-22,WH-03,Warehouse WH-03,A5-01,ZX-9910,ZX,508,411,184,139,82,1,72
2026-02-01,WH-01,Warehouse WH-01,A5-03,AX-4312,AX,177,167,186,162,10,1,275
2024-08-13,WH-02,Warehouse WH-02,A3-05,AX-4312,AX,52,9,175,167,54,1,92
2024-05-18,WH-03,Warehouse WH-03,A3-01,BR-2208,BR,488,438,112,272,18,1,154
2026-02-25,WH-03,Warehouse WH-03,A5-04,AX-4312,AX,5,0,123,290,6,1,338
2025-06-10,WH-03,Warehouse WH-03,A4-05,ZX-9910,ZX,87,75,144,285,64,1,145
2024-04-29,WH-02,Warehouse WH-02,A4-01,CL-7781,CL,376,300,92,192,6,1,121
2025-05-23,WH-02,Warehouse WH-02,A5-05,CL-7781,CL,420,364,132,165,78,1,290
2026-02-15,WH-02,Warehouse WH-02,A5-05,AX-4312,AX,188,108,121,197,64,0,145
2025-12-26,WH-02,Warehouse WH-02,A3-04,MN-5544,MN,444,415,122,212,7,0,23
2024-06-26,WH-03,Warehouse WH-03,A1-05,AX-4312,AX,141,122,135,235,81,1,25
2024-05-26,WH-02,Warehouse WH-02,A5-04,CL-7781,CL,93,45,136,146,27,1,351
2025-06-01,WH-02,Warehouse WH-02,A2-05,ZX-9910,ZX,13,0,164,211,15,1,307
2025-08-11,WH-02,Warehouse WH-02,A1-04,AX-4312,AX,107,33,107,273,70,1,352
2025-01-16,WH-02,Warehouse WH-02,A5-02,MN-5544,MN,395,326,156,222,61,1,343
2025-09-04,WH-03,Warehouse WH-03,A5-03,BR-2208,BR,360,280,124,231,60,0,71
2025-11-24,WH-03,Warehouse WH-03,A5-01,BR-2208,BR,268,191,196,295,49,1,347
2024-05-31,WH-03,Warehouse WH-03,A5-01,CL-7781,CL,441,353,187,218,73,1,154
2025-02-02,WH-01,Warehouse WH-01,A3-05,AX-4312,AX,294,237,106,159,31,0,216
2024-03-09,WH-03,Warehouse WH-03,A5-02,BR-2208,BR,526,473,149,130,30,0,43
2026-02-19,WH-03,Warehouse WH-03,A4-05,CL-7781,CL,167,75,166,289,42,0,259
2024-05-20,WH-03,Warehouse WH-03,A1-02,ZX-9910,ZX,345,268,162,204,21,0,77
2024-03-21,WH-02,Warehouse WH-02,A5-05,AX-4312,AX,360,308,123,165,37,1,109
2025-12-09,WH-02,Warehouse WH-02,A5-01,CL-7781,CL,364,277,117,130,45,1,126
2024-03-26,WH-02,Warehouse WH-02,A2-05,BR-2208,BR,367,287,141,180,12,1,137
2026-01-08,WH-03,Warehouse WH-03,A3-01,ZX-9910,ZX,194,121,186,249,8,1,43
2024-07-06,WH-02,Warehouse WH-02,A4-02,CL-7781,CL,435,397,110,261,64,0,353
2025-08-26,WH-02,Warehouse WH-02,A3-05,MN-5544,MN,555,496,176,121,32,1,311
2025-03-13,WH-03,Warehouse WH-03,A4-03,AX-4312,AX,369,283,142,188,80,1,24
2025-06-24,WH-03,Warehouse WH-03,A3-05,MN-5544,MN,441,414,141,272,7,1,243
2026-01-16,WH-03,Warehouse WH-03,A3-05,AX-4312,AX,341,256,170,240,45,1,103
2024-06-10,WH-03,Warehouse WH-03,A4-04,CL-7781,CL,159,159,153,164,64,1,70
2025-11-25,WH-01,Warehouse WH-01,A1-04,BR-2208,BR,246,174,109,269,58,0,73
2024-06-02,WH-02,Warehouse WH-02,A4-04,AX-4312,AX,54,9,176,273,64,1,215
2025-02-08,WH-02,Warehouse WH-02,A3-05,CL-7781,CL,14,0,185,263,25,0,179
2025-11-21,WH-02,Warehouse WH-02,A2-02,AX-4312,AX,332,287,86,153,58,1,279
2025-10-25,WH-03,Warehouse WH-03,A1-01,AX-4312,AX,144,132,106,185,30,1,94
2026-01-31,WH-03,Warehouse WH-03,A4-03,ZX-9910,ZX,66,53,90,159,87,0,131
2024-11-27,WH-03,Warehouse WH-03,A4-05,ZX-9910,ZX,489,489,88,231,73,1,332
2024-06-09,WH-03,Warehouse WH-03,A1-05,ZX-9910,ZX,143,50,151,165,10,0,358
2024-12-28,WH-01,Warehouse WH-01,A4-03,CL-7781,CL,178,157,95,202,75,1,331
2025-10-24,WH-02,Warehouse WH-02,A2-04,ZX-9910,ZX,269,211,105,291,20,1,247
2025-11-19,WH-01,Warehouse WH-01,A1-04,AX-4312,AX,522,476,89,180,45,0,279
2025-03-16,WH-03,Warehouse WH-03,A1-02,ZX-9910,ZX,291,229,155,294,66,1,336
2025-10-17,WH-03,Warehouse WH-03,A4-02,AX-4312,AX,13,0,145,296,16,1,43
2025-09-11,WH-01,Warehouse WH-01,A3-05,MN-5544,MN,460,396,88,268,82,0,224
2024-11-21,WH-01,Warehouse WH-01,A4-01,BR-2208,BR,109,12,163,162,66,1,109
2024-07-29,WH-01,Warehouse WH-01,A2-04,BR-2208,BR,134,49,163,123,20,0,353
2025-10-14,WH-02,Warehouse WH-02,A1-03,BR-2208,BR,442,358,124,133,22,1,304
2024-12-14,WH-01,Warehouse WH-01,A4-02,AX-4312,AX,284,249,192,161,29,0,255
2025-05-06,WH-02,Warehouse WH-02,A4-05,AX-4312,AX,141,136,95,160,52,1,341
2024-11-21,WH-02,Warehouse WH-02,A3-03,AX-4312,AX,244,229,84,271,43,0,266
2024-06-05,WH-01,Warehouse WH-01,A1-01,BR-2208,BR,490,432,114,150,79,0,9
2025-04-06,WH-02,Warehouse WH-02,A4-05,CL-7781,CL,449,406,195,263,48,0,65
2025-07-20,WH-02,Warehouse WH-02,A2-02,BR-2208,BR,175,106,125,240,75,0,180
2025-05-01,WH-03,Warehouse WH-03,A2-05,BR-2208,BR,592,538,130,217,40,0,125
2025-11-17,WH-03,Warehouse WH-03,A5-04,AX-4312,AX,90,53,88,156,5,1,150
2025-11-30,WH-03,Warehouse WH-03,A1-04,MN-5544,MN,315,272,101,125,27,0,55
2026-01-21,WH-02,Warehouse WH-02,A4-01,MN-5544,MN,248,232,82,129,63,0,345
2025-04-28,WH-01,Warehouse WH-01,A2-02,ZX-9910,ZX,445,361,197,223,9,1,288
2025-09-07,WH-02,Warehouse WH-02,A4-01,CL-7781,CL,108,97,172,222,32,1,195
2024-11-04,WH-01,Warehouse WH-01,A1-03,AX-4312,AX,323,307,193,266,4,0,273
2025-01-10,WH-02,Warehouse WH-02,A1-03,ZX-9910,ZX,533,468,121,292,11,0,232
2025-07-08,WH-02,Warehouse WH-02,A5-03,AX-4312,AX,28,9,84,272,34,1,28
2026-01-11,WH-02,Warehouse WH-02,A5-05,AX-4312,AX,97,92,197,138,12,0,13
2024-10-11,WH-01,Warehouse WH-01,A4-02,MN-5544,MN,464,389,82,143,8,1,228
2025-02-18,WH-02,Warehouse WH-02,A2-01,AX-4312,AX,375,286,124,120,3,0,271
2025-05-31,WH-01,Warehouse WH-01,A5-03,MN-5544,MN,147,145,140,262,59,1,188
2026-02-06,WH-02,Warehouse WH-02,A1-03,MN-5544,MN,36,16,185,222,23,0,232
2024-03-07,WH-03,Warehouse WH-03,A2-04,ZX-9910,ZX,145,129,110,167,26,1,125
2024-08-17,WH-01,Warehouse WH-01,A5-01,MN-5544,MN,419,356,114,201,27,1,261
2025-11-13,WH-02,Warehouse WH-02,A1-01,BR-2208,BR,185,104,136,193,85,1,14
2026-02-26,WH-02,Warehouse WH-02,A3-02,ZX-9910,ZX,48,7,149,222,66,0,265
2026-02-28,WH-03,Warehouse WH-03,A4-03,BR-2208,BR,68,29,135,252,56,0,255
2024-11-30,WH-03,Warehouse WH-03,A2-01,CL-7781,CL,4,0,131,192,33,1,271
2024-11-25,WH-03,Warehouse WH-03,A1-03,ZX-9910,ZX,576,506,102,230,6,1,154
2024-10-21,WH-03,Warehouse WH-03,A2-02,AX-4312,AX,233,222,156,234,77,1,178
2025-09-17,WH-01,Warehouse WH-01,A5-04,MN-5544,MN,94,34,90,220,68,1,208
2024-09-10,WH-03,Warehouse WH-03,A4-01,AX-4312,AX,472,465,87,217,15,0,147
2025-04-06,WH-01,Warehouse WH-01,A3-04,MN-5544,MN,457,449,136,276,19,0,46
2024-06-16,WH-03,Warehouse WH-03,A5-03,AX-4312,AX,103,24,141,237,5,0,211
2024-10-03,WH-01,Warehouse WH-01,A2-03,ZX-9910,ZX,566,548,96,207,42,0,150
2025-05-13,WH-02,Warehouse WH-02,A1-02,BR-2208,BR,294,215,178,146,76,1,127
2024-08-12,WH-03,Warehouse WH-03,A2-02,MN-5544,MN,155,104,144,286,18,0,324
2025-01-06,WH-03,Warehouse WH-03,A4-05,AX-4312,AX,495,485,161,183,71,0,313
2024-08-23,WH-03,Warehouse WH-03,A5-04,ZX-9910,ZX,162,126,129,240,30,0,161
2026-02-10,WH-03,Warehouse WH-03,A4-04,AX-4312,AX,399,385,92,122,24,0,59
2024-10-17,WH-03,Warehouse WH-03,A2-04,BR-2208,BR,239,185,144,279,60,1,322
2026-01-19,WH-02,Warehouse WH-02,A3-02,MN-5544,MN,401,343,132,183,30,1,5
2024-10-23,WH-03,Warehouse WH-03,A1-02,BR-2208,BR,391,383,111,239,14,0,18
2024-05-29,WH-03,Warehouse WH-03,A1-02,AX-4312,AX,579,558,99,262,7,0,98
2024-09-10,WH-02,Warehouse WH-02,A5-05,MN-5544,MN,285,281,80,278,20,0,320
2025-11-12,WH-03,Warehouse WH-03,A1-01,ZX-9910,ZX,117,54,108,221,10,0,31
2025-11-24,WH-02,Warehouse WH-02,A3-03,BR-2208,BR,285,261,159,177,57,0,123
2025-01-14,WH-03,Warehouse WH-03,A2-05,MN-5544,MN,370,334,137,147,27,1,230
2026-01-06,WH-02,Warehouse WH-02,A5-05,ZX-9910,ZX,548,543,168,181,33,0,334
2025-01-14,WH-01,Warehouse WH-01,A1-02,CL-7781,CL,39,0,198,161,9,1,15
2025-10-19,WH-02,Warehouse WH-02,A5-05,CL-7781,CL,131,98,141,157,81,0,279
2024-03-25,WH-02,Warehouse WH-02,A2-05,AX-4312,AX,381,362,190,172,2,0,76
2025-05-24,WH-02,Warehouse WH-02,A2-02,AX-4312,AX,297,241,128,210,10,1,317
2026-01-25,WH-01,Warehouse WH-01,A1-01,CL-7781,CL,20,0,165,260,48,1,204
2025-05-28,WH-01,Warehouse WH-01,A5-01,AX-4312,AX,495,487,136,298,40,1,201
2025-09-06,WH-02,Warehouse WH-02,A2-03,ZX-9910,ZX,575,482,149,183,25,1,156
2024-09-27,WH-02,Warehouse WH-02,A5-02,CL-7781,CL,532,507,97,187,41,0,279
2024-11-14,WH-03,Warehouse WH-03,A5-01,MN-5544,MN,168,163,186,231,79,1,137
2024-04-01,WH-03,Warehouse WH-03,A2-05,MN-5544,MN,254,225,123,290,28,1,264
2025-04-07,WH-03,Warehouse WH-03,A1-03,ZX-9910,ZX,306,208,169,149,11,1,31
2026-02-09,WH-02,Warehouse WH-02,A1-03,MN-5544,MN,161,150,127,275,67,0,191
2026-01-22,WH-03,Warehouse WH-03,A1-01,BR-2208,BR,175,134,131,124,77,1,59
2025-08-30,WH-01,Warehouse WH-01,A4-02,BR-2208,BR,338,246,142,230,50,1,295
2024-10-19,WH-01,Warehouse WH-01,A4-03,BR-2208,BR,472,393,96,162,49,0,129
2025-11-10,WH-01,Warehouse WH-01,A5-03,MN-5544,MN,23,0,94,251,44,0,207
2025-05-21,WH-02,Warehouse WH-02,A2-04,CL-7781,CL,381,294,195,150,20,1,11
2024-03-04,WH-02,Warehouse WH-02,A4-04,ZX-9910,ZX,81,0,107,285,80,1,295
2025-05-12,WH-03,Warehouse WH-03,A2-04,BR-2208,BR,331,282,185,126,81,0,324
2024-05-20,WH-01,Warehouse WH-01,A2-04,MN-5544,MN,180,144,176,202,54,1,203
2024-03-21,WH-01,Warehouse WH-01,A2-01,CL-7781,CL,542,478,183,219,89,0,123
2024-10-03,WH-01,Warehouse WH-01,A2-01,ZX-9910,ZX,373,327,128,265,3,1,314
2025-01-07,WH-02,Warehouse WH-02,A4-05,MN-5544,MN,326,235,160,272,18,1,299
2025-11-03,WH-02,Warehouse WH-02,A3-05,BR-2208,BR,66,0,86,230,74,1,179
2025-11-06,WH-03,Warehouse WH-03,A5-04,AX-4312,AX,338,260,164,140,37,1,237
2026-02-05,WH-02,Warehouse WH-02,A2-02,BR-2208,BR,154,68,153,159,41,1,280
2025-07-03,WH-01,Warehouse WH-01,A2-04,AX-4312,AX,329,274,94,217,72,1,27
2025-08-20,WH-03,Warehouse WH-03,A5-04,ZX-9910,ZX,344,342,100,240,39,1,254
2024-08-24,WH-01,Warehouse WH-01,A5-04,CL-7781,CL,433,349,88,169,1,1,4
2025-12-16,WH-03,Warehouse WH-03,A3-03,MN-5544,MN,496,407,198,281,27,0,32
2025-09-01,WH-02,Warehouse WH-02,A2-04,ZX-9910,ZX,424,354,140,182,61,1,108
2025-09-16,WH-01,Warehouse WH-01,A4-03,CL-7781,CL,13,0,190,184,32,0,282
2026-01-14,WH-01,Warehouse WH-01,A2-03,ZX-9910,ZX,303,231,95,278,66,1,153
2024-03-05,WH-02,Warehouse WH-02,A2-01,AX-4312,AX,593,496,172,292,24,0,318
2024-06-21,WH-02,Warehouse WH-02,A1-03,ZX-9910,ZX,590,524,134,129,55,1,136
2025-12-07,WH-03,Warehouse WH-03,A1-01,CL-7781,CL,398,384,131,189,54,1,40
2026-01-03,WH-02,Warehouse WH-02,A2-03,ZX-9910,ZX,26,0,122,299,46,1,320
2025-07-15,WH-01,Warehouse WH-01,A4-02,BR-2208,BR,444,347,137,296,79,0,154
2025-07-29,WH-02,Warehouse WH-02,A4-03,CL-7781,CL,26,0,146,282,60,0,334
2024-08-11,WH-02,Warehouse WH-02,A3-05,AX-4312,AX,89,87,112,161,13,0,265
2024-05-18,WH-02,Warehouse WH-02,A5-03,ZX-9910,ZX,543,522,165,177,57,1,25
2024-06-23,WH-03,Warehouse WH-03,A4-03,ZX-9910,ZX,189,127,155,234,3,0,225
2024-09-26,WH-03,Warehouse WH-03,A1-02,CL-7781,CL,505,459,134,273,13,0,278
2025-01-26,WH-02,Warehouse WH-02,A4-03,MN-5544,MN,339,317,127,133,87,0,52
2025-05-25,WH-01,Warehouse WH-01,A3-05,ZX-9910,ZX,338,300,120,283,6,0,138
2024-06-28,WH-02,Warehouse WH-02,A3-03,CL-7781,CL,98,14,175,179,30,0,326
2024-03-13,WH-01,Warehouse WH-01,A1-05,ZX-9910,ZX,260,182,136,162,52,0,77
2024-07-07,WH-03,Warehouse WH-03,A3-01,MN-5544,MN,261,260,96,207,12,1,182
2025-09-07,WH-03,Warehouse WH-03,A4-04,CL-7781,CL,6,0,111,276,46,0,329
2024-08-04,WH-03,Warehouse WH-03,A2-04,AX-4312,AX,280,228,173,276,82,0,211
2024-03-27,WH-03,Warehouse WH-03,A2-01,ZX-9910,ZX,336,331,155,285,3,0,35
2025-01-15,WH-02,Warehouse WH-02,A4-05,AX-4312,AX,182,136,112,212,3,0,315
2025-05-12,WH-03,Warehouse WH-03,A4-04,MN-5544,MN,483,392,184,215,18,1,333
2025-01-24,WH-01,Warehouse WH-01,A4-02,MN-5544,MN,577,553,99,276,18,1,155
2025-08-15,WH-03,Warehouse WH-03,A1-01,MN-5544,MN,377,336,145,218,26,0,261
2025-12-16,WH-03,Warehouse WH-03,A5-04,MN-5544,MN,79,69,98,259,2,0,33
2025-09-19,WH-03,Warehouse WH-03,A1-03,ZX-9910,ZX,535,467,100,165,18,0,133
2025-07-20,WH-01,Warehouse WH-01,A4-05,ZX-9910,ZX,263,179,190,176,5,0,339
2025-02-27,WH-03,Warehouse WH-03,A1-03,MN-5544,MN,420,331,108,188,32,1,176
2025-10-09,WH-02,Warehouse WH-02,A2-01,BR-2208,BR,385,317,190,298,35,0,227
2025-09-02,WH-03,Warehouse WH-03,A1-03,MN-5544,MN,583,519,117,136,80,0,129
2025-06-12,WH-01,Warehouse WH-01,A4-03,MN-5544,MN,2,0,131,241,3,0,94
2024-10-31,WH-03,Warehouse WH-03,A1-03,MN-5544,MN,558,484,170,205,6,1,351
2025-11-05,WH-01,Warehouse WH-01,A2-03,MN-5544,MN,42,0,149,233,20,0,182
2026-02-27,WH-02,Warehouse WH-02,A1-01,BR-2208,BR,168,94,145,150,64,1,91
2025-06-03,WH-02,Warehouse WH-02,A1-05,ZX-9910,ZX,441,387,125,229,24,0,89
2024-11-26,WH-02,Warehouse WH-02,A2-04,MN-5544,MN,424,400,108,278,2,1,140
2024-09-15,WH-03,Warehouse WH-03,A4-02,BR-2208,BR,188,98,135,197,71,0,36
2024-09-06,WH-01,Warehouse WH-01,A5-02,MN-5544,MN,329,301,159,285,85,1,169
2025-04-13,WH-02,Warehouse WH-02,A3-02,MN-5544,MN,544,452,191,242,81,0,194
2024-12-14,WH-02,Warehouse WH-02,A4-05,CL-7781,CL,263,200,175,128,23,0,277
2024-04-19,WH-01,Warehouse WH-01,A5-01,MN-5544,MN,128,83,141,121,75,0,172
2024-12-20,WH-03,Warehouse WH-03,A2-04,CL-7781,CL,87,5,84,212,39,1,322
2024-03-08,WH-01,Warehouse WH-01,A2-01,CL-7781,CL,464,420,154,220,13,0,119
2024-08-17,WH-02,Warehouse WH-02,A3-05,MN-5544,MN,554,547,153,258,28,0,39
2024-09-30,WH-02,Warehouse WH-02,A4-01,AX-4312,AX,281,210,181,145,32,1,156
2025-12-17,WH-03,Warehouse WH-03,A4-01,CL-7781,CL,243,237,114,141,22,1,259
2024-09-01,WH-02,Warehouse WH-02,A4-04,AX-4312,AX,45,0,188,127,4,0,44
2025-01-22,WH-01,Warehouse WH-01,A1-01,MN-5544,MN,237,199,199,195,29,0,234
2024-06-28,WH-02,Warehouse WH-02,A4-02,ZX-9910,ZX,231,170,163,281,26,1,213
2025-08-30,WH-01,Warehouse WH-01,A1-05,CL-7781,CL,86,69,142,171,54,1,42
2025-07-26,WH-01,Warehouse WH-01,A4-03,MN-5544,MN,348,295,131,260,32,0,337
2025-08-11,WH-03,Warehouse WH-03,A2-03,MN-5544,MN,321,240,137,286,27,1,54
2024-05-31,WH-03,Warehouse WH-03,A5-01,ZX-9910,ZX,462,391,152,290,52,1,219
2025-05-10,WH-02,Warehouse WH-02,A3-02,ZX-9910,ZX,546,529,134,197,52,0,328
2024-06-06,WH-02,Warehouse WH-02,A5-02,MN-5544,MN,420,355,160,196,78,0,73
2024-04-18,WH-02,Warehouse WH-02,A2-02,CL-7781,CL,538,519,117,259,42,1,357
2024-12-20,WH-01,Warehouse WH-01,A1-05,CL-7781,CL,433,403,156,159,73,0,157
2025-01-05,WH-03,Warehouse WH-03,A2-02,BR-2208,BR,167,138,81,201,28,0,288
2026-01-07,WH-02,Warehouse WH-02,A2-05,BR-2208,BR,599,522,168,208,32,0,310
2025-07-13,WH-03,Warehouse WH-03,A3-01,MN-5544,MN,439,409,193,143,35,1,353
2025-01-28,WH-02,Warehouse WH-02,A3-01,CL-7781,CL,54,0,112,165,33,1,253
2024-10-23,WH-03,Warehouse WH-03,A4-05,BR-2208,BR,447,418,187,198,29,1,92
2024-03-22,WH-01,Warehouse WH-01,A5-03,BR-2208,BR,227,198,185,221,12,0,143
2026-01-15,WH-02,Warehouse WH-02,A2-03,AX-4312,AX,265,180,140,142,11,1,49
2026-02-27,WH-03,Warehouse WH-03,A4-01,CL-7781,CL,335,322,85,289,17,0,42
2025-12-10,WH-02,Warehouse WH-02,A5-05,ZX-9910,ZX,9,0,163,168,9,0,167
2026-02-04,WH-01,Warehouse WH-01,A3-04,BR-2208,BR,513,446,131,258,37,1,278
2025-06-16,WH-02,Warehouse WH-02,A2-05,BR-2208,BR,179,175,81,252,32,1,147
2025-12-27,WH-02,Warehouse WH-02,A2-04,ZX-9910,ZX,358,355,166,165,83,1,306
2024-06-28,WH-03,Warehouse WH-03,A1-03,ZX-9910,ZX,96,53,105,207,51,0,87
2024-04-21,WH-02,Warehouse WH-02,A4-01,AX-4312,AX,537,493,110,245,70,0,31
2024-10-18,WH-02,Warehouse WH-02,A4-04,CL-7781,CL,366,306,127,164,60,0,52
2025-07-20,WH-02,Warehouse WH-02,A5-03,BR-2208,BR,563,488,194,181,26,0,79
2024-09-04,WH-01,Warehouse WH-01,A3-04,CL-7781,CL,560,473,194,163,36,0,247
2025-02-01,WH-01,Warehouse WH-01,A4-05,MN-5544,MN,218,197,81,126,16,1,350
2025-02-08,WH-03,Warehouse WH-03,A3-04,AX-4312,AX,43,0,197,192,71,0,189
2025-01-21,WH-03,Warehouse WH-03,A3-04,ZX-9910,ZX,157,116,170,193,25,1,71
2024-03-09,WH-03,Warehouse WH-03,A5-05,AX-4312,AX,222,191,129,194,10,1,41
2025-10-22,WH-01,Warehouse WH-01,A3-02,CL-7781,CL,302,289,82,197,53,1,189
2024-07-25,WH-02,Warehouse WH-02,A2-01,CL-7781,CL,539,505,183,249,61,1,55
2025-10-21,WH-02,Warehouse WH-02,A4-02,MN-5544,MN,454,406,181,161,7,1,171
2025-02-21,WH-02,Warehouse WH-02,A2-04,CL-7781,CL,207,149,128,179,6,1,287
2024-11-08,WH-02,Warehouse WH-02,A3-01,AX-4312,AX,210,189,164,279,47,1,155
2025-04-21,WH-03,Warehouse WH-03,A5-02,AX-4312,AX,229,186,109,280,27,0,56
2025-08-22,WH-01,Warehouse WH-01,A1-03,CL-7781,CL,150,108,162,173,68,0,245
2025-02-04,WH-01,Warehouse WH-01,A2-05,MN-5544,MN,485,446,139,205,9,0,138
2026-01-19,WH-01,Warehouse WH-01,A2-02,MN-5544,MN,291,210,123,162,83,0,151
2025-10-16,WH-02,Warehouse WH-02,A2-04,AX-4312,AX,387,376,128,271,13,1,68
2024-11-21,WH-03,Warehouse WH-03,A3-03,MN-5544,MN,474,403,169,281,9,1,125
2025-07-19,WH-02,Warehouse WH-02,A5-03,ZX-9910,ZX,497,426,153,173,43,0,89
2025-12-04,WH-03,Warehouse WH-03,A4-01,MN-5544,MN,94,36,146,180,38,0,136
2025-09-22,WH-02,Warehouse WH-02,A4-05,ZX-9910,ZX,576,572,199,234,43,1,26
2025-09-05,WH-01,Warehouse WH-01,A1-01,ZX-9910,ZX,161,160,100,234,26,1,76
2024-08-13,WH-01,Warehouse WH-01,A2-03,ZX-9910,ZX,72,0,185,252,9,0,50
2025-10-09,WH-03,Warehouse WH-03,A3-03,AX-4312,AX,521,464,89,197,36,1,312
2024-05-11,WH-03,Warehouse WH-03,A5-04,CL-7781,CL,117,56,193,156,41,1,230
2024-06-15,WH-02,Warehouse WH-02,A4-01,MN-5544,MN,559,538,166,180,75,0,239
2025-06-24,WH-02,Warehouse WH-02,A5-01,MN-5544,MN,47,0,196,156,41,0,100
2025-08-08,WH-02,Warehouse WH-02,A5-03,AX-4312,AX,204,153,96,209,62,1,249
2025-03-07,WH-01,Warehouse WH-01,A1-05,MN-5544,MN,19,0,173,263,7,1,322
2024-03-31,WH-02,Warehouse WH-02,A3-01,ZX-9910,ZX,267,225,119,120,58,0,264
2024-12-27,WH-01,Warehouse WH-01,A4-04,ZX-9910,ZX,89,15,140,204,5,1,282
2025-08-19,WH-02,Warehouse WH-02,A2-02,AX-4312,AX,340,268,96,220,66,0,119
2026-02-13,WH-03,Warehouse WH-03,A3-02,CL-7781,CL,46,7,171,146,40,0,174
2024-11-24,WH-02,Warehouse WH-02,A2-05,AX-4312,AX,394,356,97,210,47,1,21
2025-12-19,WH-03,Warehouse WH-03,A1-05,BR-2208,BR,155,155,93,139,73,0,122
2024-05-05,WH-01,Warehouse WH-01,A4-03,AX-4312,AX,496,441,131,187,37,1,159
2025-03-16,WH-01,Warehouse WH-01,A3-04,CL-7781,CL,48,0,118,257,9,1,141
2024-12-17,WH-01,Warehouse WH-01,A1-05,CL-7781,CL,529,518,151,124,7,0,195
2025-07-05,WH-03,Warehouse WH-03,A1-04,BR-2208,BR,145,108,105,285,59,1,149
2024-09-25,WH-01,Warehouse WH-01,A4-01,ZX-9910,ZX,106,45,138,121,64,0,19
2025-06-26,WH-01,Warehouse WH-01,A3-04,CL-7781,CL,165,141,118,123,3,1,362
2025-05-28,WH-02,Warehouse WH-02,A1-02,BR-2208,BR,368,342,191,209,1,1,212
2024-03-04,WH-02,Warehouse WH-02,A2-05,AX-4312,AX,563,539,153,184,80,0,68
2025-11-11,WH-01,Warehouse WH-01,A5-03,AX-4312,AX,226,150,164,134,57,1,64
2024-08-18,WH-01,Warehouse WH-01,A2-03,BR-2208,BR,229,219,175,244,20,1,30
2025-09-19,WH-03,Warehouse WH-03,A4-05,AX-4312,AX,505,496,133,276,1,1,195
2024-09-20,WH-03,Warehouse WH-03,A1-05,BR-2208,BR,402,399,155,208,81,1,326
